LOC107053945	LOC107053945	Gene Expression
C1orf21	C1orf21	Gene Expression
EDEM3	EDEM3	Gene Expression
FAM129A	FAM129A	Gene Expression
LOC101751158	LOC101751158	Gene Expression
LOC101748818	LOC101748818	Gene Expression
RNF2	RNF2	Gene Expression
LOC121111373	LOC121111373	Gene Expression
LOC107056653	LOC107056653	Gene Expression
LOC121113428	LOC121113428	Gene Expression
LOC121106495	LOC121106495	Gene Expression
LOC107053946	LOC107053946	Gene Expression
LOC107056669	LOC107056669	Gene Expression
LOC121111376	LOC121111376	Gene Expression
LOC121111374	LOC121111374	Gene Expression
LOC121111437	LOC121111437	Gene Expression
LOC121113432	LOC121113432	Gene Expression
LOC121111380	LOC121111380	Gene Expression
LOC768392	LOC768392	Gene Expression
BRINP3	BRINP3	Gene Expression
LOC121111381	LOC121111381	Gene Expression
LOC107056682	LOC107056682	Gene Expression
LOC121111382	LOC121111382	Gene Expression
LOC121113422	LOC121113422	Gene Expression
LOC121111385	LOC121111385	Gene Expression
LOC121111438	LOC121111438	Gene Expression
LOC121113429	LOC121113429	Gene Expression
LOC121111386	LOC121111386	Gene Expression
LOC121111387	LOC121111387	Gene Expression
LOC107050617	LOC107050617	Gene Expression
LOC121111388	LOC121111388	Gene Expression
LOC107053954	LOC107053954	Gene Expression
LOC121111389	LOC121111389	Gene Expression
LOC121111390	LOC121111390	Gene Expression
LOC107050036	LOC107050036	Gene Expression
LOC107056665	LOC107056665	Gene Expression
LOC112532938	LOC112532938	Gene Expression
LOC121111391	LOC121111391	Gene Expression
LOC124418129	LOC124418129	Gene Expression
LOC121111392	LOC121111392	Gene Expression
PLA2G4A	PLA2G4A	Gene Expression
PTGS2	PTGS2	Gene Expression
PDC	PDC	Gene Expression
ODR4	ODR4	Gene Expression
TPR	TPR	Gene Expression
PRG4	PRG4	Gene Expression
HMCN1	HMCN1	Gene Expression
LOC121111393	LOC121111393	Gene Expression
LOC107053953	LOC107053953	Gene Expression
IVNS1ABP	IVNS1ABP	Gene Expression
SWT1	SWT1	Gene Expression
TRMT1L	TRMT1L	Gene Expression
AMY1AP	AMY1AP	Gene Expression
AMY1A	AMY1A	Gene Expression
RNPC3	RNPC3	Gene Expression
COL11A1	COL11A1	Gene Expression
MIR6561	MIR6561	Gene Expression
LOC107053980	LOC107053980	Gene Expression
LOC121111394	LOC121111394	Gene Expression
LOC124416949	LOC124416949	Gene Expression
OLFM3	OLFM3	Gene Expression
S1PR1	S1PR1	Gene Expression
LOC119771270	LOC119771270	Gene Expression
LOC121111396	LOC121111396	Gene Expression
MIR1610	MIR1610	Gene Expression
DPH5	DPH5	Gene Expression
SLC30A7	SLC30A7	Gene Expression
EXTL2	EXTL2	Gene Expression
LOC124418140	LOC124418140	Gene Expression
CDC14A	CDC14A	Gene Expression
GPR88	GPR88	Gene Expression
VCAM1	VCAM1	Gene Expression
RTCA	RTCA	Gene Expression
DBT	DBT	Gene Expression
LRRC39	LRRC39	Gene Expression
TRMT13	TRMT13	Gene Expression
SASS6	SASS6	Gene Expression
MFSD14A	MFSD14A	Gene Expression
SLC35A3	SLC35A3	Gene Expression
LOC424473	LOC424473	Gene Expression
AGL	AGL	Gene Expression
FRRS1	FRRS1	Gene Expression
PALMD	PALMD	Gene Expression
PLPPR5	PLPPR5	Gene Expression
PLPPR4	PLPPR4	Gene Expression
SNX7	SNX7	Gene Expression
LOC101750415	LOC101750415	Gene Expression
LOC101750449	LOC101750449	Gene Expression
LOC121113423	LOC121113423	Gene Expression
MIR137	MIR137	Gene Expression
DPYD	DPYD	Gene Expression
LOC101750667	LOC101750667	Gene Expression
PTBP2	PTBP2	Gene Expression
LOC124418142	LOC124418142	Gene Expression
LOC124418141	LOC124418141	Gene Expression
LOC121111397	LOC121111397	Gene Expression
LOC124418139	LOC124418139	Gene Expression
LOC121111430	LOC121111430	Gene Expression
LOC121111429	LOC121111429	Gene Expression
RWDD3	RWDD3	Gene Expression
HCCS	HCCS	Gene Expression
TLCD4	TLCD4	Gene Expression
LOC121111431	LOC121111431	Gene Expression
LOC121111440	LOC121111440	Gene Expression
ALG14	ALG14	Gene Expression
LOC121111432	LOC121111432	Gene Expression
CNN3	CNN3	Gene Expression
SLC44A3	SLC44A3	Gene Expression
F3	F3	Gene Expression
ABCD3	ABCD3	Gene Expression
LOC107053966	LOC107053966	Gene Expression
ARHGAP29	ARHGAP29	Gene Expression
ABCA4	ABCA4	Gene Expression
LOC424491	LOC424491	Gene Expression
LOC107053962	LOC107053962	Gene Expression
GCLM	GCLM	Gene Expression
DNTTIP2	DNTTIP2	Gene Expression
BCAR3	BCAR3	Gene Expression
TRNAR-UCU	TRNAR-UCU	Gene Expression
LOC107053964	LOC107053964	Gene Expression
FNBP1L	FNBP1L	Gene Expression
DR1	DR1	Gene Expression
RDH8L	RDH8L	Gene Expression
CCDC18	CCDC18	Gene Expression
TMED5	TMED5	Gene Expression
MTF2	MTF2	Gene Expression
FAM69A	FAM69A	Gene Expression
LOC112532879	LOC112532879	Gene Expression
RPL5	RPL5	Gene Expression
LOC112532944	LOC112532944	Gene Expression
EVI5	EVI5	Gene Expression
LOC121111433	LOC121111433	Gene Expression
GFI1	GFI1	Gene Expression
RPAP2	RPAP2	Gene Expression
GLMN	GLMN	Gene Expression
C1orf146	C1orf146	Gene Expression
BTBD8	BTBD8	Gene Expression
EPHX3	EPHX3	Gene Expression
LOC124417075	LOC124417075	Gene Expression
BRDT	BRDT	Gene Expression
LOC121111441	LOC121111441	Gene Expression
TGFBR3	TGFBR3	Gene Expression
LOC121111434	LOC121111434	Gene Expression
CDC7	CDC7	Gene Expression
LOC112532897	LOC112532897	Gene Expression
HFM1	HFM1	Gene Expression
ZNF644	ZNF644	Gene Expression
LOC107053955	LOC107053955	Gene Expression
LOC124418408	LOC124418408	Gene Expression
LOC121111413	LOC121111413	Gene Expression
BARHL2	BARHL2	Gene Expression
LOC121111415	LOC121111415	Gene Expression
ZNF326	ZNF326	Gene Expression
LRRC8D	LRRC8D	Gene Expression
LRRC8C	LRRC8C	Gene Expression
LOC107056693	LOC107056693	Gene Expression
KYAT3	KYAT3	Gene Expression
GTF2B	GTF2B	Gene Expression
PKN2	PKN2	Gene Expression
LOC124417076	LOC124417076	Gene Expression
LOC101750715	LOC101750715	Gene Expression
LOC121111358	LOC121111358	Gene Expression
LMO4	LMO4	Gene Expression
LOC101750929	LOC101750929	Gene Expression
LOC124417077	LOC124417077	Gene Expression
HS2ST1	HS2ST1	Gene Expression
SELENOF	SELENOF	Gene Expression
SH3GLB1	SH3GLB1	Gene Expression
LOC107053983	LOC107053983	Gene Expression
CLCA1	CLCA1	Gene Expression
CLCA2	CLCA2	Gene Expression
ODF2L	ODF2L	Gene Expression
LOC121111359	LOC121111359	Gene Expression
COL24A1	COL24A1	Gene Expression
ZNHIT6	ZNHIT6	Gene Expression
CYR61	CYR61	Gene Expression
LOC101751390	LOC101751390	Gene Expression
DDAH1	DDAH1	Gene Expression
BCL10	BCL10	Gene Expression
C1orf52	C1orf52	Gene Expression
SYDE2	SYDE2	Gene Expression
MCOLN3	MCOLN3	Gene Expression
WDR63	WDR63	Gene Expression
MCOLN2	MCOLN2	Gene Expression
LPAR3	LPAR3	Gene Expression
SSX2IP	SSX2IP	Gene Expression
VTG2	VTG2	Gene Expression
LOC121111362	LOC121111362	Gene Expression
LOC121111363	LOC121111363	Gene Expression
VTG3	VTG3	Gene Expression
LOC124418136	LOC124418136	Gene Expression
CTBS	CTBS	Gene Expression
SPATA1	SPATA1	Gene Expression
GNG5	GNG5	Gene Expression
RPF1	RPF1	Gene Expression
LOC121111364	LOC121111364	Gene Expression
LOC101747367	LOC101747367	Gene Expression
DNASE2B	DNASE2B	Gene Expression
THAP10	THAP10	Gene Expression
PRKACB	PRKACB	Gene Expression
TTLL7	TTLL7	Gene Expression
LOC101747601	LOC101747601	Gene Expression
MIR1761	MIR1761	Gene Expression
LOC112532937	LOC112532937	Gene Expression
ADGRL2	ADGRL2	Gene Expression
LOC121111366	LOC121111366	Gene Expression
LOC107053990	LOC107053990	Gene Expression
MIR1620	MIR1620	Gene Expression
ADGRL4	ADGRL4	Gene Expression
VTG1	VTG1	Gene Expression
LOC107053992	LOC107053992	Gene Expression
LOC124418137	LOC124418137	Gene Expression
PTGFR	PTGFR	Gene Expression
LOC121111399	LOC121111399	Gene Expression
GIPC2	GIPC2	Gene Expression
DNAJB4	DNAJB4	Gene Expression
FUBP1	FUBP1	Gene Expression
NEXN	NEXN	Gene Expression
MIGA1	MIGA1	Gene Expression
USP33	USP33	Gene Expression
LOC121113433	LOC121113433	Gene Expression
ZZZ3	ZZZ3	Gene Expression
AK5	AK5	Gene Expression
PIGK	PIGK	Gene Expression
ST6GALNAC5	ST6GALNAC5	Gene Expression
LOC112532894	LOC112532894	Gene Expression
ST6GALNAC3	ST6GALNAC3	Gene Expression
PIF1	PIF1	Gene Expression
FAM183A	FAM183A	Gene Expression
EBNA1BP2	EBNA1BP2	Gene Expression
CFAP57	CFAP57	Gene Expression
LOC107054065	LOC107054065	Gene Expression
TMEM125	TMEM125	Gene Expression
C1orf210	C1orf210	Gene Expression
TIE1	TIE1	Gene Expression
MPL	MPL	Gene Expression
CDC20	CDC20	Gene Expression
ELOVL1	ELOVL1	Gene Expression
MED8	MED8	Gene Expression
SZT2	SZT2	Gene Expression
MIR1665	MIR1665	Gene Expression
HYI	HYI	Gene Expression
MIR6647	MIR6647	Gene Expression
PTPRF	PTPRF	Gene Expression
KDM4A	KDM4A	Gene Expression
LOC107054061	LOC107054061	Gene Expression
ST3GAL3	ST3GAL3	Gene Expression
LOC112532898	LOC112532898	Gene Expression
ARTN	ARTN	Gene Expression
IPO13	IPO13	Gene Expression
DPH2	DPH2	Gene Expression
ATP6V0B	ATP6V0B	Gene Expression
B4GALT2	B4GALT2	Gene Expression
SLC6A9	SLC6A9	Gene Expression
LOC107054060	LOC107054060	Gene Expression
LOC424577	LOC424577	Gene Expression
DMAP1	DMAP1	Gene Expression
ERI3	ERI3	Gene Expression
RNF220	RNF220	Gene Expression
TMEM53	TMEM53	Gene Expression
C1orf228	C1orf228	Gene Expression
LOC107054058	LOC107054058	Gene Expression
LOC112532941	LOC112532941	Gene Expression
LOC112532942	LOC112532942	Gene Expression
KIF2C	KIF2C	Gene Expression
LOC112532952	LOC112532952	Gene Expression
LOC112532943	LOC112532943	Gene Expression
LOC112532964	LOC112532964	Gene Expression
LOC112532965	LOC112532965	Gene Expression
RPS8	RPS8	Gene Expression
LOC112532948	LOC112532948	Gene Expression
LOC112532949	LOC112532949	Gene Expression
LOC112532950	LOC112532950	Gene Expression
LOC112532959	LOC112532959	Gene Expression
BEST4	BEST4	Gene Expression
LOC101748543	LOC101748543	Gene Expression
PLK3	PLK3	Gene Expression
BTBD19	BTBD19	Gene Expression
TCTEX1D4	TCTEX1D4	Gene Expression
PTCH2	PTCH2	Gene Expression
EIF2B3	EIF2B3	Gene Expression
LOC424588	LOC424588	Gene Expression
HECTD3	HECTD3	Gene Expression
UROD	UROD	Gene Expression
ZSWIM5	ZSWIM5	Gene Expression
SELENOP2	SELENOP2	Gene Expression
HPDL	HPDL	Gene Expression
MUTYH	MUTYH	Gene Expression
TOE1	TOE1	Gene Expression
TESK2	TESK2	Gene Expression
LOC771811	LOC771811	Gene Expression
MMACHC	MMACHC	Gene Expression
PRDX1	PRDX1	Gene Expression
AKR1A1	AKR1A1	Gene Expression
LOC112532877	LOC112532877	Gene Expression
NASP	NASP	Gene Expression
CCDC17	CCDC17	Gene Expression
GPBP1L1	GPBP1L1	Gene Expression
LOC121113434	LOC121113434	Gene Expression
TMEM69	TMEM69	Gene Expression
IPP	IPP	Gene Expression
RBP	RBP	Gene Expression
MAST2	MAST2	Gene Expression
LOC121111449	LOC121111449	Gene Expression
PIK3R3	PIK3R3	Gene Expression
LOC121111450	LOC121111450	Gene Expression
TSPAN1	TSPAN1	Gene Expression
POMGNT1	POMGNT1	Gene Expression
LURAP1	LURAP1	Gene Expression
LOC771917	LOC771917	Gene Expression
RAD54L	RAD54L	Gene Expression
LRRC41	LRRC41	Gene Expression
UQCRHL	UQCRHL	Gene Expression
NSUN4	NSUN4	Gene Expression
LOC429098	LOC429098	Gene Expression
VDHAP	VDHAP	Gene Expression
FAAH	FAAH	Gene Expression
DMBX1	DMBX1	Gene Expression
LOC107054051	LOC107054051	Gene Expression
MKNK1	MKNK1	Gene Expression
MOB3C	MOB3C	Gene Expression
ATPAF1	ATPAF1	Gene Expression
EFCAB14	EFCAB14	Gene Expression
CYP4A22	CYP4A22	Gene Expression
CYP4B7	CYP4B7	Gene Expression
PDZK1IP1	PDZK1IP1	Gene Expression
LOC107054049	LOC107054049	Gene Expression
TAL1	TAL1	Gene Expression
STIL	STIL	Gene Expression
CMPK1	CMPK1	Gene Expression
LOC124418130	LOC124418130	Gene Expression
FOXE3	FOXE3	Gene Expression
FOXD2	FOXD2	Gene Expression
LOC121111455	LOC121111455	Gene Expression
LOC112532927	LOC112532927	Gene Expression
MIR6622	MIR6622	Gene Expression
TRABD2B	TRABD2B	Gene Expression
LOC112532899	LOC112532899	Gene Expression
LOC107054047	LOC107054047	Gene Expression
SLC5A9	SLC5A9	Gene Expression
SPATA6	SPATA6	Gene Expression
MIR1809	MIR1809	Gene Expression
BEND5	BEND5	Gene Expression
LOC121111456	LOC121111456	Gene Expression
LOC112532900	LOC112532900	Gene Expression
ELAVL4	ELAVL4	Gene Expression
LOC107054042	LOC107054042	Gene Expression
LOC121111416	LOC121111416	Gene Expression
DMRTA2	DMRTA2	Gene Expression
FAF1	FAF1	Gene Expression
CDKN2C	CDKN2C	Gene Expression
LOC112532901	LOC112532901	Gene Expression
LOC112532915	LOC112532915	Gene Expression
RNF11	RNF11	Gene Expression
TTC39A	TTC39A	Gene Expression
LOC107054039	LOC107054039	Gene Expression
EPS15	EPS15	Gene Expression
LOC121113420	LOC121113420	Gene Expression
OSBPL9	OSBPL9	Gene Expression
LOC121111418	LOC121111418	Gene Expression
NRDC	NRDC	Gene Expression
RAB3B	RAB3B	Gene Expression
TXNDC12	TXNDC12	Gene Expression
KTI12	KTI12	Gene Expression
BTF3L4	BTF3L4	Gene Expression
LOC121111421	LOC121111421	Gene Expression
ZFYVE9	ZFYVE9	Gene Expression
CC2D1A	CC2D1A	Gene Expression
LOC121111424	LOC121111424	Gene Expression
ORC1	ORC1	Gene Expression
PRPF38A	PRPF38A	Gene Expression
ZCCHC11	ZCCHC11	Gene Expression
GPX7	GPX7	Gene Expression
FAM159A	FAM159A	Gene Expression
LOC121111419	LOC121111419	Gene Expression
ZYG11A	ZYG11A	Gene Expression
MIR6549	MIR6549	Gene Expression
COA7	COA7	Gene Expression
ECHDC2	ECHDC2	Gene Expression
LOC107054037	LOC107054037	Gene Expression
SCP2	SCP2	Gene Expression
PODN	PODN	Gene Expression
CPT2	CPT2	Gene Expression
SLC1A7	SLC1A7	Gene Expression
MIR6623	MIR6623	Gene Expression
CZIB	CZIB	Gene Expression
LOC124418131	LOC124418131	Gene Expression
MIR1675	MIR1675	Gene Expression
MAGOH	MAGOH	Gene Expression
LOC121111420	LOC121111420	Gene Expression
LRP8	LRP8	Gene Expression
LOC121111422	LOC121111422	Gene Expression
LOC121111423	LOC121111423	Gene Expression
DMRTB1	DMRTB1	Gene Expression
LOC121111425	LOC121111425	Gene Expression
LOC124418132	LOC124418132	Gene Expression
GLIS1	GLIS1	Gene Expression
NDC1	NDC1	Gene Expression
YIPF1	YIPF1	Gene Expression
DIO1	DIO1	Gene Expression
HSPB11	HSPB11	Gene Expression
LRRC42	LRRC42	Gene Expression
LDLRAD1	LDLRAD1	Gene Expression
TMEM59	TMEM59	Gene Expression
TCEANC2	TCEANC2	Gene Expression
CDCP2	CDCP2	Gene Expression
LOC112529965	LOC112529965	Gene Expression
MRPL37	MRPL37	Gene Expression
SSBP3	SSBP3	Gene Expression
LOC121111428	LOC121111428	Gene Expression
ACOT11	ACOT11	Gene Expression
TTC4	TTC4	Gene Expression
PARS2	PARS2	Gene Expression
LEXM	LEXM	Gene Expression
DHCR24	DHCR24	Gene Expression
LOC107054034	LOC107054034	Gene Expression
TMEM61	TMEM61	Gene Expression
BSND	BSND	Gene Expression
TRNAG-CCC_2	TRNAG-CCC_2	Gene Expression
PCSK9	PCSK9	Gene Expression
USP24	USP24	Gene Expression
LOC107054033	LOC107054033	Gene Expression
LOC107054032	LOC107054032	Gene Expression
PLPP3	PLPP3	Gene Expression
PRKAA2	PRKAA2	Gene Expression
FYB2	FYB2	Gene Expression
C8A	C8A	Gene Expression
C8B	C8B	Gene Expression
DAB1	DAB1	Gene Expression
OMA1	OMA1	Gene Expression
TACSTD2	TACSTD2	Gene Expression
MYSM1	MYSM1	Gene Expression
FGGY	FGGY	Gene Expression
LOC101747588	LOC101747588	Gene Expression
JUN	JUN	Gene Expression
LOC107054030	LOC107054030	Gene Expression
LOC100859636	LOC100859636	Gene Expression
HOOK1	HOOK1	Gene Expression
LOC121111459	LOC121111459	Gene Expression
CYP2J23	CYP2J23	Gene Expression
CYP2J24P	CYP2J24P	Gene Expression
CYP2J22	CYP2J22	Gene Expression
CYP2J21	CYP2J21	Gene Expression
LOC121106452	LOC121106452	Gene Expression
CYP2J19	CYP2J19	Gene Expression
LOC107054027	LOC107054027	Gene Expression
LOC107054028	LOC107054028	Gene Expression
LOC121111460	LOC121111460	Gene Expression
LOC107054026	LOC107054026	Gene Expression
LOC124418133	LOC124418133	Gene Expression
LOC124418134	LOC124418134	Gene Expression
NFIA	NFIA	Gene Expression
LOC124418135	LOC124418135	Gene Expression
LOC107054023	LOC107054023	Gene Expression
TM2D1	TM2D1	Gene Expression
PATJ	PATJ	Gene Expression
KANK4	KANK4	Gene Expression
USP1	USP1	Gene Expression
DOCK7	DOCK7	Gene Expression
ANGPTL3	ANGPTL3	Gene Expression
ATG4C	ATG4C	Gene Expression
FOXD3	FOXD3	Gene Expression
ALG6	ALG6	Gene Expression
EFCAB7	EFCAB7	Gene Expression
ITGB3BP	ITGB3BP	Gene Expression
PGM1	PGM1	Gene Expression
ROR1	ROR1	Gene Expression
CACHD1	CACHD1	Gene Expression
RAVER2	RAVER2	Gene Expression
JAK1	JAK1	Gene Expression
LOC101749837	LOC101749837	Gene Expression
MIR101-2	MIR101-2	Gene Expression
MIR12281	MIR12281	Gene Expression
MIR12282	MIR12282	Gene Expression
AK4	AK4	Gene Expression
DNAJC6	DNAJC6	Gene Expression
LOC107054017	LOC107054017	Gene Expression
LEPROT	LEPROT	Gene Expression
LEPR	LEPR	Gene Expression
LOC107054016	LOC107054016	Gene Expression
PDE4B	PDE4B	Gene Expression
SGIP1	SGIP1	Gene Expression
TCTEX1D1	TCTEX1D1	Gene Expression
INSL5	INSL5	Gene Expression
WDR78	WDR78	Gene Expression
MIER1	MIER1	Gene Expression
LOC121111352	LOC121111352	Gene Expression
SLC35D1	SLC35D1	Gene Expression
IL23R	IL23R	Gene Expression
LOC121111351	LOC121111351	Gene Expression
IL12RB2	IL12RB2	Gene Expression
SERBP1	SERBP1	Gene Expression
GADD45A	GADD45A	Gene Expression
GNG12	GNG12	Gene Expression
WLS	WLS	Gene Expression
MIR6653	MIR6653	Gene Expression
MCCC2L	MCCC2L	Gene Expression
RPE65	RPE65	Gene Expression
DEPDC1	DEPDC1	Gene Expression
LRRC7	LRRC7	Gene Expression
LRRC40	LRRC40	Gene Expression
SRSF11	SRSF11	Gene Expression
ANKRD13C	ANKRD13C	Gene Expression
CTH	CTH	Gene Expression
LOC101751837	LOC101751837	Gene Expression
PTGER3	PTGER3	Gene Expression
ZRANB2	ZRANB2	Gene Expression
NEGR1	NEGR1	Gene Expression
LOC107054012	LOC107054012	Gene Expression
FPGT	FPGT	Gene Expression
TNNI3K	TNNI3K	Gene Expression
ERICH3	ERICH3	Gene Expression
CRYZ	CRYZ	Gene Expression
TYW3	TYW3	Gene Expression
SLC44A5	SLC44A5	Gene Expression
LHX8	LHX8	Gene Expression
RABGGTB	RABGGTB	Gene Expression
LOC112532953	LOC112532953	Gene Expression
LOC112532951	LOC112532951	Gene Expression
MSH4	MSH4	Gene Expression
LOC121111444	LOC121111444	Gene Expression
SGF29	SGF29	Gene Expression
LOC424727	LOC424727	Gene Expression
LOC112532911	LOC112532911	Gene Expression
LOC121113425	LOC121113425	Gene Expression
LOC121113444	LOC121113444	Gene Expression
ARMC8	ARMC8	Gene Expression
DBR1	DBR1	Gene Expression
PPP2R3A	PPP2R3A	Gene Expression
MSL2	MSL2	Gene Expression
PCCB	PCCB	Gene Expression
STAG1	STAG1	Gene Expression
LOC112532999	LOC112532999	Gene Expression
SLC35G2	SLC35G2	Gene Expression
SCLY	SCLY	Gene Expression
LOC424740	LOC424740	Gene Expression
MIR1630	MIR1630	Gene Expression
AIRE	AIRE	Gene Expression
RN5S	RN5S	Gene Expression
LOC112533035	LOC112533035	Gene Expression
LOC112533036	LOC112533036	Gene Expression
LOC121111552	LOC121111552	Gene Expression
LOC121111553	LOC121111553	Gene Expression
LOC112533047	LOC112533047	Gene Expression
LOC121111551	LOC121111551	Gene Expression
LOC112533102	LOC112533102	Gene Expression
LOC112533079	LOC112533079	Gene Expression
LOC112533058	LOC112533058	Gene Expression
LOC112533124	LOC112533124	Gene Expression
LOC124417094	LOC124417094	Gene Expression
LOC112533064	LOC112533064	Gene Expression
LOC112533065	LOC112533065	Gene Expression
LOC112533051	LOC112533051	Gene Expression
LOC112533137	LOC112533137	Gene Expression
LOC112533138	LOC112533138	Gene Expression
LOC112533061	LOC112533061	Gene Expression
LOC112533116	LOC112533116	Gene Expression
LOC112533069	LOC112533069	Gene Expression
LOC112533062	LOC112533062	Gene Expression
LOC112533078	LOC112533078	Gene Expression
LOC112533075	LOC112533075	Gene Expression
LOC112533074	LOC112533074	Gene Expression
LOC112533073	LOC112533073	Gene Expression
LOC112533084	LOC112533084	Gene Expression
LOC112533056	LOC112533056	Gene Expression
LOC121113023	LOC121113023	Gene Expression
LOC112533050	LOC112533050	Gene Expression
LOC112533046	LOC112533046	Gene Expression
LOC121112514	LOC121112514	Gene Expression
LOC112533119	LOC112533119	Gene Expression
LOC112533110	LOC112533110	Gene Expression
LOC112533114	LOC112533114	Gene Expression
LOC112533100	LOC112533100	Gene Expression
LOC112533053	LOC112533053	Gene Expression
LOC112533099	LOC112533099	Gene Expression
LOC112533041	LOC112533041	Gene Expression
LOC112533108	LOC112533108	Gene Expression
EFHD1	EFHD1	Gene Expression
GIGYF2	GIGYF2	Gene Expression
KCNJ13	KCNJ13	Gene Expression
SNORC	SNORC	Gene Expression
NGEF	NGEF	Gene Expression
NEU2	NEU2	Gene Expression
INPP5D	INPP5D	Gene Expression
ATG16L2	ATG16L2	Gene Expression
LOC112533090	LOC112533090	Gene Expression
LOC112533092	LOC112533092	Gene Expression
LOC112533001	LOC112533001	Gene Expression
SAG	SAG	Gene Expression
DGKD	DGKD	Gene Expression
PROC	PROC	Gene Expression
LOC424748	LOC424748	Gene Expression
IWS1	IWS1	Gene Expression
MYO7B	MYO7B	Gene Expression
LOC107051883	LOC107051883	Gene Expression
LIMS2	LIMS2	Gene Expression
GPR17	GPR17	Gene Expression
SFT2D3	SFT2D3	Gene Expression
WDR33	WDR33	Gene Expression
POLR2D	POLR2D	Gene Expression
LOC107051881	LOC107051881	Gene Expression
AMMECR1L	AMMECR1L	Gene Expression
SAP130	SAP130	Gene Expression
UGGT1	UGGT1	Gene Expression
LOC121111493	LOC121111493	Gene Expression
HS6ST1	HS6ST1	Gene Expression
LOC112533031	LOC112533031	Gene Expression
LOC121111494	LOC121111494	Gene Expression
LOC121111495	LOC121111495	Gene Expression
LOC112533025	LOC112533025	Gene Expression
LOC121113445	LOC121113445	Gene Expression
LOC101747340	LOC101747340	Gene Expression
LOC121111496	LOC121111496	Gene Expression
LOC121111497	LOC121111497	Gene Expression
PLEKHB2	PLEKHB2	Gene Expression
FAM168B	FAM168B	Gene Expression
ARHGEF4	ARHGEF4	Gene Expression
LOC124417093	LOC124417093	Gene Expression
AMER3	AMER3	Gene Expression
LOC121111498	LOC121111498	Gene Expression
GPR148	GPR148	Gene Expression
KLHL6	KLHL6	Gene Expression
KLHL24	KLHL24	Gene Expression
YEATS2	YEATS2	Gene Expression
MAP6D1	MAP6D1	Gene Expression
PARL	PARL	Gene Expression
CLDN15	CLDN15	Gene Expression
DUSP28	DUSP28	Gene Expression
LOC121111499	LOC121111499	Gene Expression
GPC1	GPC1	Gene Expression
LOC121111500	LOC121111500	Gene Expression
GPC2	GPC2	Gene Expression
LOC112533043	LOC112533043	Gene Expression
LOC121113454	LOC121113454	Gene Expression
LOC121113456	LOC121113456	Gene Expression
LOC121113457	LOC121113457	Gene Expression
LOC121113451	LOC121113451	Gene Expression
LOC121113458	LOC121113458	Gene Expression
LOC121111532	LOC121111532	Gene Expression
LOC121113450	LOC121113450	Gene Expression
LOC121113448	LOC121113448	Gene Expression
LOC121113446	LOC121113446	Gene Expression
LOC121113459	LOC121113459	Gene Expression
LOC121113453	LOC121113453	Gene Expression
LOC121111534	LOC121111534	Gene Expression
LOC101750756	LOC101750756	Gene Expression
IMP4	IMP4	Gene Expression
CCDC61	CCDC61	Gene Expression
LOC121111488	LOC121111488	Gene Expression
VPS8	VPS8	Gene Expression
LOC121111540	LOC121111540	Gene Expression
C3orf70	C3orf70	Gene Expression
EHHADH	EHHADH	Gene Expression
MAP3K13	MAP3K13	Gene Expression
TMEM41A	TMEM41A	Gene Expression
LOC107051868	LOC107051868	Gene Expression
LIPH	LIPH	Gene Expression
ANAPC13	ANAPC13	Gene Expression
MIR7475	MIR7475	Gene Expression
CEP63	CEP63	Gene Expression
KY	KY	Gene Expression
EPHB1	EPHB1	Gene Expression
LOC121113442	LOC121113442	Gene Expression
LOC101749477	LOC101749477	Gene Expression
LOC121111489	LOC121111489	Gene Expression
A4GNT	A4GNT	Gene Expression
DZIP1L	DZIP1L	Gene Expression
CLDN18	CLDN18	Gene Expression
LOC124417083	LOC124417083	Gene Expression
LOC107051866	LOC107051866	Gene Expression
SOX14	SOX14	Gene Expression
LOC124417085	LOC124417085	Gene Expression
LOC121111549	LOC121111549	Gene Expression
LOC124417084	LOC124417084	Gene Expression
CRYGS	CRYGS	Gene Expression
TBCCD1	TBCCD1	Gene Expression
DNAJB11	DNAJB11	Gene Expression
PROCR	PROCR	Gene Expression
PFKL	PFKL	Gene Expression
CFAP410	CFAP410	Gene Expression
TRA2B	TRA2B	Gene Expression
IGF2BP2	IGF2BP2	Gene Expression
SENP2	SENP2	Gene Expression
AMOTL2	AMOTL2	Gene Expression
RYK	RYK	Gene Expression
SLCO2A1	SLCO2A1	Gene Expression
SRPRB	SRPRB	Gene Expression
TF	TF	Gene Expression
GAL3ST4	GAL3ST4	Gene Expression
AQP12A	AQP12A	Gene Expression
PAK2	PAK2	Gene Expression
PIGX	PIGX	Gene Expression
CEP19	CEP19	Gene Expression
NRROS	NRROS	Gene Expression
FBXO45	FBXO45	Gene Expression
WDR53	WDR53	Gene Expression
SMCO1	SMCO1	Gene Expression
LOC107051864	LOC107051864	Gene Expression
RNF168	RNF168	Gene Expression
UBXN7	UBXN7	Gene Expression
TM4SF19	TM4SF19	Gene Expression
NEU4	NEU4	Gene Expression
GAL3ST2	GAL3ST2	Gene Expression
D2HGDH	D2HGDH	Gene Expression
ING5	ING5	Gene Expression
DTYMK	DTYMK	Gene Expression
ATG4B	ATG4B	Gene Expression
THAP4	THAP4	Gene Expression
ESPNL	ESPNL	Gene Expression
KLHL30	KLHL30	Gene Expression
ILKAP	ILKAP	Gene Expression
KIF1A	KIF1A	Gene Expression
AGXT	AGXT	Gene Expression
MAB21L4	MAB21L4	Gene Expression
